,ADANIENT.NS,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,BALKRISIND.NS,BANDHANBNK.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CHOLAFIN.NS,CIPLA.NS,DLF.NS,DRREDDY.NS,ESCORTS.NS,GODREJPROP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,IBULHSGFIN.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,PEL.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,UPL.NS,VEDL.NS,VOLTAS.NS,WIPRO.NS,ADANIENT.NS,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,BALKRISIND.NS,BANDHANBNK.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CHOLAFIN.NS,CIPLA.NS,DLF.NS,DRREDDY.NS,ESCORTS.NS,GODREJPROP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,IBULHSGFIN.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,PEL.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,UPL.NS,VEDL.NS,VOLTAS.NS,WIPRO.NS,ADANIENT.NS,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,BALKRISIND.NS,BANDHANBNK.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CHOLAFIN.NS,CIPLA.NS,DLF.NS,DRREDDY.NS,ESCORTS.NS,GODREJPROP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,IBULHSGFIN.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,PEL.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,UPL.NS,VEDL.NS,VOLTAS.NS,WIPRO.NS,ADANIENT.NS,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,BALKRISIND.NS,BANDHANBNK.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CHOLAFIN.NS,CIPLA.NS,DLF.NS,DRREDDY.NS,ESCORTS.NS,GODREJPROP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,IBULHSGFIN.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,PEL.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,UPL.NS,VEDL.NS,VOLTAS.NS,WIPRO.NS,ADANIENT.NS,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,BALKRISIND.NS,BANDHANBNK.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CHOLAFIN.NS,CIPLA.NS,DLF.NS,DRREDDY.NS,ESCORTS.NS,GODREJPROP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,IBULHSGFIN.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,PEL.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,UPL.NS,VEDL.NS,VOLTAS.NS,WIPRO.NS
,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2018-12-01,157.25,389.0,1371.55,627.3,2656.85,928.85,556.7,293.36,367.2,3103.05,251.03,523.05,180.3,2607.05,719.8,660.3,833.5,694.8,479.92,2009.0,1074.05,222.75,1801.1,844.75,363.75,1595.6,665.05,282.7,162.9,303.95,1250.45,1441.9,7476.8,2338.16,1110.47,299.6,433.55,173.45,76.7,515.75,1902.8,719.1,928.0,502.33,202.1,555.45,244.99,162.35,390.9,1379.7,630.2,2664.0,935.0,560.0,295.65,369.3,3128.9,253.59,524.0,182.15,2634.0,722.0,676.6,834.75,697.5,482.5,2014.7,1075.5,225.75,1824.8,852.6,364.8,1605.0,666.3,283.55,165.9,308.9,1256.0,1445.0,7494.0,2341.67,1116.71,300.7,438.8,174.2,77.25,524.5,1910.0,721.45,934.2,510.47,202.85,558.15,249.56,155.45,384.05,1358.6,621.9,2612.1,924.0,544.1,287.67,360.0,3080.0,249.05,518.65,177.0,2600.0,696.1,646.75,823.5,686.5,476.42,1954.5,1052.8,221.6,1798.35,838.05,356.4,1560.55,654.15,279.8,161.5,302.5,1242.25,1425.2,7395.0,2298.91,1099.68,293.85,429.65,171.3,76.3,513.55,1885.0,715.0,923.0,497.67,200.35,551.3,244.05,160.9,386.3,1373.2,621.9,2645.0,924.2,552.5,290.1,361.05,3120.0,252.4,520.0,177.1,2618.1,708.5,652.3,827.5,694.4,481.0,1968.0,1063.82,225.5,1824.8,852.6,361.5,1600.0,660.95,282.2,165.9,308.9,1254.0,1445.0,7449.75,2334.93,1114.68,297.5,432.5,173.5,77.0,524.0,1896.0,715.0,931.75,506.67,202.5,555.8,248.06,4726656.0,1233249.0,664707.0,12179223.0,917872.0,597058.0,589317.0,6004413.0,1552711.0,140863.0,486055.0,1361809.0,6246700.0,338757.0,3301665.0,288266.0,463290.0,413338.0,717468.0,1305443.0,3186720.0,5015702.0,807345.0,3102007.0,7759872.0,4043870.0,2943390.0,2490548.0,6180841.0,3622654.0,1202580.0,786846.0,625360.0,289779.0,4498087.0,11837127.0,8487116.0,6715543.0,2153622.0,4128173.0,1094883.0,815535.0,2064502.0,2415372.0,3947501.0,547086.0,2018271.0
2018-12-03,164.88,368.76,1314.05,624.03,2494.49,909.08,487.09,292.54,269.19,2918.83,256.57,528.41,175.47,2606.63,700.82,697.8,849.0,679.05,488.1,1887.79,1043.28,228.7,1759.08,682.05,352.74,1639.51,620.4,250.96,161.95,293.14,1224.83,1336.48,7556.34,2067.84,1131.38,284.18,443.31,175.45,75.98,499.95,1866.56,652.4,918.51,473.02,176.28,536.61,243.96,168.5,379.9,1359.0,633.0,2555.55,1010.95,493.9,294.74,326.95,3188.9,265.55,545.4,181.8,2742.6,719.8,700.0,883.0,697.0,512.85,2017.0,1071.0,237.9,1838.3,788.8,358.9,1661.85,679.0,289.5,164.4,325.0,1244.0,1439.95,7800.0,2181.68,1163.87,287.9,461.0,176.45,83.15,552.7,1990.0,717.65,939.8,508.0,205.35,562.0,247.13,163.5,365.0,1335.05,621.6,2490.75,937.0,483.1,288.77,317.65,3081.35,260.6,534.1,176.2,2652.45,702.85,665.0,857.5,681.95,502.35,1955.0,1053.45,231.8,1748.05,725.0,352.1,1636.3,665.95,282.55,158.2,313.5,1218.4,1412.0,7630.1,2118.62,1137.72,283.25,441.15,170.0,76.75,535.75,1968.3,703.7,920.5,485.47,201.0,548.4,242.29,166.05,367.45,1345.0,632.0,2548.0,965.75,487.95,290.6,322.0,3175.0,264.6,542.0,179.0,2738.6,719.8,672.0,869.7,687.45,510.55,2000.15,1065.5,232.5,1769.5,725.0,358.9,1648.5,673.15,287.25,159.0,320.05,1240.0,1435.05,7688.5,2167.04,1163.87,286.7,450.0,173.25,76.9,541.2,1984.0,706.8,932.55,508.0,201.5,555.0,243.75,3213684.0,4303979.0,710748.0,5914250.0,1115592.0,799882.0,762010.0,3306548.0,4579421.0,311813.0,1216215.0,2033213.0,3700585.0,983834.0,3026259.0,419844.0,1039852.0,802841.0,2908898.0,3249616.0,5399928.0,10802517.0,4310053.0,13272896.0,23427270.0,1509308.0,8260890.0,8565591.0,18252600.0,6549046.0,1817913.0,1115862.0,772869.0,378135.0,5622372.0,15772176.0,61492013.0,14068885.0,29213251.0,12092365.0,1610576.0,2410009.0,2044427.0,4269495.0,16235433.0,909007.0,3557631.0
2018-12-04,160.97,366.95,1304.97,622.48,2529.19,916.6,482.82,291.44,277.29,2917.51,253.58,538.92,169.01,2641.95,690.21,694.45,830.49,686.11,496.76,1848.43,1029.58,229.0,1741.79,700.03,355.17,1619.16,634.19,249.99,156.65,291.65,1224.03,1329.37,7499.72,2065.02,1127.32,279.97,431.14,175.75,75.01,500.05,1893.34,662.34,906.29,485.19,179.1,532.9,248.94,166.5,375.65,1354.7,627.55,2549.0,956.0,494.0,297.03,334.9,3128.75,267.57,549.0,180.45,2718.85,707.0,715.25,870.2,703.45,521.5,1980.0,1055.5,235.5,1848.95,818.0,359.1,1658.9,688.25,283.3,161.75,318.4,1236.3,1429.75,7784.95,2155.32,1147.13,287.95,464.7,178.75,83.85,540.5,2019.4,724.75,940.15,506.33,206.9,559.9,255.94,160.0,370.65,1326.45,618.6,2495.0,942.1,482.6,284.86,320.5,3056.1,258.22,535.05,172.1,2681.8,693.2,680.1,842.35,688.15,508.52,1917.7,1039.3,228.8,1801.0,775.65,353.3,1631.8,671.3,280.95,155.7,311.4,1210.0,1415.0,7701.0,2119.26,1131.47,281.9,441.55,175.3,80.7,532.15,1971.0,704.55,921.5,488.47,200.6,548.1,244.28,165.95,374.45,1336.55,624.95,2509.0,945.0,494.0,294.74,322.0,3100.2,262.0,536.0,179.1,2688.0,707.0,700.0,867.7,688.15,509.05,1980.0,1052.7,230.7,1835.0,787.0,353.3,1653.0,672.55,281.0,161.3,314.3,1227.0,1423.05,7780.0,2137.75,1147.13,287.95,457.75,177.95,82.55,532.7,1983.0,712.7,935.0,488.47,202.4,555.0,246.19,3797368.0,2615507.0,830261.0,8382005.0,1329587.0,367318.0,463146.0,7024770.0,5235211.0,329006.0,904320.0,3400053.0,4669519.0,915453.0,1180424.0,378752.0,650992.0,1331606.0,2836286.0,3914521.0,4078710.0,9408047.0,3155914.0,14907485.0,18651442.0,1311350.0,7827923.0,6305882.0,10086447.0,4089384.0,1565130.0,1061729.0,551195.0,369090.0,5242047.0,11897307.0,36233775.0,11481923.0,9652045.0,6153810.0,3270615.0,2896702.0,1424621.0,4095196.0,10559839.0,475903.0,7962548.0
2018-12-05,155.68,367.88,1305.02,614.19,2480.02,898.73,473.76,286.18,273.76,2917.42,249.5,521.16,172.12,2610.3,653.35,690.8,811.14,681.4,503.85,1880.69,1036.32,217.22,1780.76,676.21,348.67,1587.34,630.63,244.22,148.85,283.32,1210.25,1305.87,7336.94,2035.65,1130.11,277.59,401.99,169.2,74.04,481.0,1889.48,665.36,902.81,483.87,172.32,531.74,250.05,164.95,376.75,1343.0,623.95,2539.9,963.6,486.6,294.6,338.35,3109.4,259.35,548.9,178.0,2713.95,695.8,700.0,843.2,698.0,529.0,1979.8,1052.65,230.4,1854.8,799.95,356.35,1630.0,683.65,281.8,154.6,311.0,1228.4,1419.0,7739.9,2148.64,1147.92,283.2,445.25,173.0,81.5,533.0,2018.0,739.9,925.65,502.67,204.45,554.5,254.03,155.75,372.7,1323.6,613.4,2470.3,929.3,476.0,284.82,328.05,3065.05,250.0,525.3,171.65,2646.6,652.5,682.85,816.25,685.25,511.0,1920.6,1037.97,220.3,1788.0,769.0,350.45,1591.8,672.5,274.2,146.45,302.25,1203.0,1389.15,7520.0,2085.33,1128.6,277.05,401.5,168.6,79.9,515.0,1985.0,711.05,901.55,491.47,197.45,542.1,246.11,161.05,375.0,1328.5,620.9,2539.9,950.0,484.5,293.54,332.15,3090.0,259.0,546.0,172.95,2696.0,691.5,695.0,843.2,693.0,518.22,1927.0,1039.0,229.05,1803.0,795.0,355.3,1630.0,683.0,281.0,153.8,310.0,1221.55,1412.0,7696.7,2132.87,1133.01,282.45,443.0,173.0,80.75,533.0,2006.0,711.05,921.0,499.33,202.35,545.25,249.75,8601249.0,4847267.0,864628.0,9728083.0,1327031.0,858727.0,286779.0,4934703.0,4769965.0,205221.0,1609930.0,2192065.0,6536199.0,447631.0,2049023.0,734060.0,1206275.0,575468.0,3873412.0,3147110.0,5899422.0,12875627.0,2847336.0,6138936.0,12068267.0,1669427.0,5177288.0,11453283.0,17397940.0,4291892.0,2856527.0,1582751.0,704296.0,338347.0,5874782.0,14893748.0,48891969.0,14960527.0,4817088.0,7078082.0,2501539.0,4864922.0,3020688.0,1905786.0,12327914.0,768896.0,5132105.0
2018-12-06,148.9,357.28,1271.25,599.31,2418.67,861.78,465.98,278.13,269.98,2816.82,239.73,508.2,162.78,2580.55,624.85,665.1,780.7,661.53,485.37,1854.48,1035.25,213.83,1735.86,638.76,344.95,1553.54,618.69,242.18,149.55,284.3,1179.03,1291.54,7002.48,1976.89,1099.29,273.13,409.0,162.65,73.08,474.03,1876.25,637.48,888.59,482.19,169.68,517.82,246.49,156.0,375.3,1324.95,613.85,2494.0,928.75,475.9,285.55,331.55,3078.9,256.29,528.0,174.7,2681.0,658.0,689.35,826.05,691.0,532.75,1969.8,1050.82,221.6,1847.0,771.55,349.95,1594.3,685.45,274.9,150.8,307.6,1205.0,1397.05,7486.3,2103.15,1138.21,279.25,431.5,168.7,80.2,521.7,2017.0,724.0,920.0,506.0,196.9,546.2,252.34,149.75,362.6,1286.6,598.25,2418.0,891.9,467.1,277.29,323.0,2980.0,241.83,511.0,165.65,2621.15,626.0,651.0,792.55,672.1,504.5,1938.0,1042.5,214.3,1797.65,726.5,343.35,1560.0,664.55,271.5,143.4,294.2,1171.15,1372.05,7180.0,2040.14,1107.75,275.1,413.0,161.6,78.8,501.0,1979.6,690.6,902.0,491.1,191.0,527.2,246.75,155.8,372.9,1324.0,610.25,2481.0,925.0,473.0,285.55,328.0,3078.9,255.4,528.0,174.7,2671.0,658.0,684.0,822.0,691.0,524.67,1955.05,1044.85,219.3,1840.0,770.0,348.2,1594.2,676.1,274.5,146.1,299.0,1205.0,1387.8,7450.05,2084.16,1138.21,278.0,416.0,168.5,80.2,513.25,1998.0,724.0,913.0,498.0,196.9,546.0,249.94,5714514.0,6200377.0,896350.0,7519849.0,1317472.0,1580181.0,395693.0,6445477.0,3606906.0,302116.0,1810375.0,2562048.0,7596610.0,515153.0,2220626.0,206147.0,1759719.0,829854.0,4051262.0,4278616.0,5865126.0,13399767.0,2399579.0,6871889.0,17784829.0,1605950.0,8039771.0,9682118.0,14471628.0,7026331.0,3097300.0,1574405.0,1339030.0,331217.0,5921712.0,11083451.0,56087131.0,15428019.0,4685342.0,12966714.0,2321216.0,3467903.0,1425935.0,3054313.0,15693557.0,1390675.0,3116132.0
2018-12-07,151.23,366.61,1294.37,603.2,2472.31,857.35,467.81,278.08,270.39,2834.75,239.2,506.52,167.79,2630.72,621.04,656.85,787.87,663.94,461.14,1859.77,1040.46,214.72,1757.83,624.38,349.46,1550.91,631.93,243.07,146.9,281.51,1278.33,1310.64,7103.74,1960.67,1109.22,272.88,400.33,162.4,73.12,473.2,1878.61,635.51,899.23,489.22,169.98,524.13,247.71,154.35,374.6,1324.0,609.5,2497.75,906.85,476.95,282.62,330.95,3013.85,251.0,530.65,173.0,2714.3,639.55,674.7,809.0,682.85,500.0,1961.3,1059.0,221.4,1832.75,749.0,353.0,1580.0,685.75,276.2,151.45,308.2,1345.95,1404.0,7349.95,2081.87,1126.27,277.35,426.0,164.2,81.15,514.9,2003.9,703.95,921.45,509.2,198.3,546.9,252.26,150.0,363.75,1298.4,592.35,2414.65,880.1,469.15,274.49,321.45,2950.0,238.03,512.0,165.1,2643.0,617.0,653.0,793.1,673.65,467.23,1929.1,1040.15,216.55,1792.1,707.5,345.3,1531.05,665.6,273.3,144.15,298.25,1176.15,1372.1,7201.0,2005.97,1097.94,272.1,408.15,160.8,78.35,503.2,1973.0,685.15,893.3,492.97,193.0,529.1,243.34,151.8,364.8,1306.5,602.4,2443.0,897.45,475.4,280.04,328.4,2986.35,244.02,520.0,168.4,2661.0,634.8,666.0,802.0,676.2,500.0,1946.9,1053.35,219.7,1801.3,736.0,349.6,1572.0,672.0,274.95,151.0,306.1,1181.0,1387.0,7244.0,2057.71,1118.84,277.0,425.0,162.25,80.0,510.7,1985.05,698.0,911.0,502.6,197.95,538.0,249.6,7411261.0,3286454.0,1037026.0,12262327.0,1478720.0,751168.0,516623.0,5201231.0,5147209.0,155500.0,2099185.0,3503808.0,6402016.0,1179675.0,2111303.0,148551.0,892722.0,722318.0,21093670.0,2442617.0,4951960.0,6694888.0,1774240.0,9197727.0,14979672.0,1502809.0,5553948.0,8103784.0,10752176.0,4667020.0,33807619.0,1185686.0,688881.0,330194.0,7282460.0,10165275.0,23905860.0,13545006.0,5677506.0,8252927.0,1680420.0,2423892.0,2750589.0,2186733.0,9185719.0,1600611.0,4632134.0
2018-12-10,141.59,352.57,1250.73,589.57,2382.03,848.34,467.81,269.85,274.42,2811.45,233.79,505.48,162.06,2628.67,598.54,636.45,776.18,653.49,451.57,1817.03,1031.16,213.83,1730.37,598.04,343.66,1538.69,619.34,239.87,145.65,273.78,1197.11,1280.54,7139.24,1920.25,1066.62,271.69,388.41,157.1,71.47,467.2,1860.34,629.7,889.91,482.03,167.24,515.36,242.73,147.0,365.5,1306.25,601.5,2443.9,887.55,496.55,276.97,332.5,3000.0,242.57,514.85,169.65,2707.0,614.4,644.5,796.2,674.0,485.35,1939.9,1052.4,220.25,1815.0,704.0,349.45,1573.0,683.8,272.3,146.6,299.7,1289.9,1386.4,7395.0,2019.2,1103.84,276.4,409.25,160.5,79.3,509.5,2011.0,705.0,916.0,505.67,195.65,541.8,252.38,141.0,357.6,1262.3,585.3,2382.35,854.0,462.0,267.05,317.2,2930.0,237.41,503.1,164.5,2623.1,601.0,634.25,778.0,661.4,468.55,1901.25,1032.95,211.45,1790.0,680.7,344.25,1537.05,665.2,269.15,140.75,292.35,1188.0,1358.2,7170.0,1962.88,1072.93,270.15,397.05,156.5,76.3,497.0,1960.0,680.05,898.0,493.3,190.2,530.3,243.83,146.85,360.1,1280.0,595.0,2410.45,879.0,462.0,274.03,318.0,2984.95,242.0,509.9,169.65,2623.1,601.0,640.1,790.0,662.0,479.98,1924.35,1032.95,212.4,1796.8,690.0,346.5,1540.0,669.9,272.0,143.0,294.5,1244.1,1374.7,7200.0,1974.74,1099.58,271.0,405.0,159.9,78.5,499.4,1975.0,687.0,905.0,493.33,191.4,530.3,246.23,7484723.0,2917295.0,1074399.0,11643401.0,1399894.0,933265.0,1025039.0,5642824.0,5809027.0,197626.0,707905.0,2201377.0,4046041.0,1005187.0,1467963.0,142600.0,592908.0,732912.0,6182964.0,2182278.0,5457528.0,9520082.0,1216028.0,4663686.0,14107881.0,1485061.0,5121196.0,6683094.0,10569752.0,3612157.0,18948035.0,1657418.0,785024.0,276914.0,9470471.0,11947887.0,24690744.0,13520495.0,3040723.0,5414705.0,2010786.0,2334813.0,1508069.0,2034591.0,6766286.0,575162.0,4264146.0
2018-12-11,150.24,349.23,1299.22,603.5,2413.05,860.87,462.71,265.55,271.51,2827.06,232.23,511.55,166.72,2653.78,618.66,625.45,786.1,678.36,458.69,1815.83,1016.74,212.21,1729.5,603.52,340.14,1537.06,624.24,243.64,146.75,280.16,1217.44,1274.6,7095.38,1962.55,1073.76,278.68,411.09,158.1,72.85,465.25,1883.13,636.48,915.47,482.93,168.11,532.8,243.77,155.85,363.55,1336.45,616.65,2446.5,899.0,476.0,270.31,330.0,3009.9,242.33,523.95,172.9,2749.95,628.7,634.0,804.95,696.45,482.58,1912.65,1035.65,218.45,1819.9,711.4,345.0,1564.75,681.9,276.05,148.6,303.15,1239.0,1369.85,7346.0,2067.42,1091.75,283.25,424.8,159.5,80.15,503.7,2010.0,708.9,936.95,500.67,195.0,555.95,250.35,134.5,347.0,1252.15,580.5,2332.1,864.95,462.0,258.93,321.6,2940.0,232.41,503.0,163.0,2666.1,585.05,615.6,775.0,660.0,465.35,1855.25,1016.0,214.0,1770.1,665.05,336.0,1475.0,660.6,268.2,142.1,286.3,1171.0,1343.65,7215.55,1962.05,1045.09,268.35,390.6,154.65,75.85,486.15,1961.0,685.0,894.15,487.47,190.05,525.9,243.6,139.0,347.0,1268.0,581.0,2360.0,870.0,462.0,264.44,326.0,2970.0,233.2,503.0,164.0,2668.5,586.1,634.0,784.0,660.0,470.5,1878.0,1028.0,215.0,1781.0,669.2,337.4,1476.75,669.2,268.4,142.85,287.9,1189.0,1358.0,7240.5,1962.05,1055.99,268.35,390.6,155.0,76.1,495.6,1970.0,690.0,899.0,493.33,191.9,525.9,244.05,9251826.0,6177739.0,1746513.0,16429956.0,2189278.0,641736.0,693846.0,9810182.0,5430906.0,198219.0,2181870.0,2326059.0,4612431.0,840779.0,2087428.0,242829.0,987949.0,818930.0,5605848.0,3547051.0,9452890.0,7211664.0,2237806.0,8509156.0,36885929.0,2294146.0,7120933.0,10238800.0,12120116.0,4328659.0,10078591.0,2302505.0,843166.0,325303.0,13622580.0,30927239.0,24688467.0,12094881.0,3917069.0,11242572.0,2942014.0,3495336.0,2792386.0,2417344.0,12458158.0,1089579.0,5897618.0
2018-12-12,154.39,367.59,1306.39,619.18,2479.87,900.7,467.76,279.55,273.72,2882.99,241.99,523.98,174.31,2526.96,650.82,660.25,796.95,691.51,465.6,1849.14,1029.45,217.17,1772.09,639.58,347.23,1566.16,627.95,244.84,156.25,281.55,1235.87,1311.02,7257.1,2018.3,1086.43,282.64,420.0,164.1,72.8,483.37,1898.95,645.68,912.33,510.11,173.11,548.52,245.3,157.0,376.15,1337.2,622.0,2514.9,944.5,482.0,285.55,330.25,3074.0,248.88,534.3,181.3,2711.55,659.8,672.8,816.0,709.35,487.0,1946.8,1044.9,222.9,1845.05,743.0,351.7,1589.7,680.65,277.7,157.85,307.5,1261.0,1407.65,7507.3,2105.2,1103.04,285.85,433.7,167.1,79.95,522.5,2022.0,711.2,938.1,529.53,200.75,570.2,249.0,151.05,355.55,1311.85,603.0,2434.35,895.0,468.4,267.65,324.4,3000.25,238.05,521.1,171.1,2534.1,628.0,628.5,797.3,687.55,471.65,1904.25,1030.05,217.0,1795.95,708.0,339.4,1555.0,670.6,272.6,147.0,299.45,1224.2,1365.5,7295.0,2042.09,1077.54,282.2,423.1,158.0,77.75,505.5,1984.95,690.55,921.0,500.07,193.55,548.05,245.96,152.8,357.0,1323.0,604.75,2445.0,902.4,472.0,269.94,326.7,3001.8,238.05,522.9,172.8,2670.0,630.2,628.5,805.0,691.0,482.5,1912.0,1033.47,218.0,1796.0,709.0,342.8,1565.0,677.1,275.7,149.0,303.4,1229.4,1368.6,7340.0,2077.23,1088.68,283.75,426.7,159.5,79.35,506.0,2001.1,700.0,937.5,500.07,194.55,558.95,247.35,4377945.0,2845017.0,986580.0,7232578.0,1683197.0,960969.0,1832665.0,10110011.0,3128563.0,261560.0,2446815.0,1683131.0,7437148.0,3413128.0,1814464.0,875685.0,1230426.0,1419805.0,3653708.0,2228690.0,5685244.0,7166872.0,1449484.0,9988777.0,24740214.0,1279021.0,6926183.0,10084682.0,17212604.0,7403789.0,6563999.0,1751549.0,643037.0,325882.0,12724917.0,21765939.0,16244450.0,22461175.0,4227632.0,8141983.0,2219993.0,2355119.0,3256275.0,3412810.0,11215747.0,2022689.0,3514224.0
2018-12-13,154.29,364.25,1295.89,618.33,2475.05,896.03,499.77,277.3,278.29,2964.77,241.7,519.73,173.92,2537.21,653.35,669.95,814.48,691.85,468.86,1850.91,1037.35,216.19,1787.94,675.64,346.84,1593.77,645.76,244.18,159.4,277.46,1263.09,1335.5,7450.04,2048.9,1083.05,286.36,410.89,166.85,72.43,475.94,1866.74,649.29,926.26,499.39,174.28,548.18,251.69,158.6,376.45,1343.2,625.9,2528.95,950.5,514.8,287.25,337.3,3157.95,257.28,533.8,182.85,2625.0,667.0,693.8,837.9,711.0,491.27,1961.9,1062.5,224.45,1867.45,805.0,354.2,1628.0,700.0,279.4,163.7,306.7,1271.8,1429.0,7700.0,2181.97,1117.41,294.0,429.3,168.0,81.3,528.05,2029.7,713.0,961.25,526.0,202.8,574.9,257.96,154.0,370.0,1316.0,616.15,2475.0,926.05,490.5,276.88,329.75,3083.15,245.42,519.2,174.7,2567.2,651.5,663.45,815.6,695.0,481.73,1927.9,1045.65,218.5,1837.05,752.0,347.6,1576.95,680.0,273.5,156.3,295.5,1228.6,1406.0,7477.5,2098.51,1084.77,285.75,418.0,165.55,77.5,508.0,1974.5,697.1,924.25,514.13,198.3,558.2,246.75,156.0,374.9,1338.45,624.8,2510.2,940.0,490.5,283.26,329.75,3088.0,248.75,532.0,176.95,2625.0,660.8,664.35,819.0,705.25,485.02,1945.0,1047.5,224.45,1848.0,752.9,352.9,1591.5,682.0,279.0,157.2,305.7,1240.0,1413.7,7477.5,2098.71,1117.41,290.0,422.0,166.0,79.25,528.05,2024.0,706.0,932.1,526.0,201.0,571.0,248.25,3499313.0,2369770.0,1175211.0,7419355.0,1713161.0,707148.0,2763716.0,7525390.0,2985438.0,401085.0,2526430.0,2234487.0,8244217.0,1037801.0,1691637.0,419252.0,1178039.0,728547.0,2756644.0,2778618.0,3532118.0,6889863.0,1586900.0,16073252.0,19129928.0,1283289.0,7521474.0,15821425.0,14221490.0,5434548.0,4227732.0,1863210.0,881204.0,534404.0,9385649.0,24097152.0,16853821.0,12235499.0,5535207.0,6810095.0,3748429.0,2593714.0,4821052.0,2861619.0,10141845.0,1401052.0,6864122.0
